Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
1 Plantation Road,"317,000",Jan 2020,"200,000",Jun 2013,,270,Oct 2015,586,,3,1,2,Corio,6
19 Quebec Avenue,"351,000",Jan 2020,"220,000",Apr 2012,,,,600,,,,,Corio,6
31 Kosciusko Avenue,"325,000",Jan 2020,"247,500",Nov 2016,,220,Dec 2013,628,,3,1,1,Corio,6
18 Cabernet Road,"455,000",Dec 2019,,,,,,530,,3,1,5,Corio,6
8 Leonis Court,"325,000",Dec 2019,"163,000",Jul 2008,,280,Jul 2015,590,103,3,1,2,Corio,6
102 Purnell Road,"329,000",Dec 2019,"220,500",Nov 2011,,275,May 2018,566,103,3,1,2,Corio,6
5 Georgia Grove,"300,000",Dec 2019,,,,,,600,,3,1,1,Corio,6
4 Wattle Place,"475,000",Dec 2019,"295,000",Oct 2015,,,,724,185,3,2,1,Corio,6
9 Leonora Court,"350,000",Dec 2019,,,,,,,,,,,Corio,6
10 Michigan Avenue,"390,000",Dec 2019,"274,000",Dec 2016,1.0,250,Feb 2019,710,92,2,1,1,Corio,6
