Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
2/2 Godfrey Street,"360,000",Mar 2012,,,,,,289,,,,,Thomson,28
1/10 Birdsey Street,"220,000",Mar 2012,"205,000",Jan 2010,,260,Dec 2016,340,110,,,,Thomson,28
64 Breakwater Road,"470,000",Mar 2012,"170,000",Dec 2009,,400,Aug 2017,405,,3,2,2,Thomson,28
166 Boundary Road,"202,000",Mar 2012,"72,500",Sep 2002,,,,94,,,,,Thomson,28
2 Godfrey Street,"360,000",Mar 2012,"195,000",Dec 2007,,320,Feb 2000,288,,3,1,1,Thomson,28
29 Olney Avenue,"259,900",Feb 2012,"187,000",Nov 2007,,295,May 2012,567,,3,1,2,Thomson,28
6 Barnfather Street,"296,000",Feb 2012,"110,000",Apr 2009,,,,256,,3,1,1,Thomson,28
3/21-23 Helmer Crescent,"278,000",Apr 2012,"225,000",Apr 2006,,290,Feb 2015,374,,,,,Thomson,28
3/21 Helmer Crescent,"278,000",Apr 2012,,,,,,374,,,,,Thomson,28
198 Ormond Road,"212,500",Apr 2012,"70,500",May 1999,,otenti,this 3,613,,3,1,1,Thomson,28
