Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
10 Dane Avenue,"1,100,000",Mar 2021,"170,000",Sep 2003,,,,720,365,,,,Bell Post Hill,3
74A Ernest Street,"450,000",Feb 2021,"345,000",Aug 2018,,,,,,2,1,,Bell Post Hill,3
44 Newton Avenue,"478,000",Feb 2021,"280,000",Aug 2013,,310,Apr 2017,544,112,3,1,1,Bell Post Hill,3
2/82 Braund Avenue,"380,000",Feb 2021,"201,000",Sep 2008,,280,Feb 2015,218,90,,,,Bell Post Hill,3
1/111 Liston Street,"422,000",Feb 2021,,,,,,283,,,,,Bell Post Hill,3
3/14-16 Wolseley Grove,"250,000",Feb 2021,"130,000",Dec 2014,,210,Jun 2018,"1,299",,,,,Bell Post Hill,3
8 Aintree Road,"535,000",Feb 2021,"275,000",Mar 2008,,380,Feb 2018,552,127,3,2,1,Bell Post Hill,3
7 Kansas Avenue,"565,000",Feb 2021,"430,000",Jun 2015,,420,Jul 2015,537,199,5,2,3,Bell Post Hill,3
49 Jedda Street,"560,000",Jan 2021,"386,000",May 2014,,400,Dec 2011,446,203,4,2,2,Bell Post Hill,3
2/10-12 Chatham Close,"373,750",Jan 2021,"218,000",Aug 2014,,260,Nov 2018,138,,,,,Bell Post Hill,3
2 Ravenell Court,"745,000",Jan 2021,"435,000",May 2012,,445,Oct 2011,817,,4,2,2,Bell Post Hill,3
19 McNaughton Street,"215,000",Dec 2020,"133,250",Sep 2016,,,,218,,,,,Bell Post Hill,3
24 Kansas Avenue,"430,000",Dec 2020,,,,,,527,,,,,Bell Post Hill,3
29 Kinlock Street,"426,000",Dec 2020,"195,000",May 2005,,,,624,,4,1,2,Bell Post Hill,3
4 Schofield Court,"827,000",Dec 2020,"495,000",Jan 2007,,,,815,,5,2,2,Bell Post Hill,3
33 Kansas Avenue,"496,000",Dec 2020,"332,000",Jan 2015,,345,Dec 2014,539,169,3,1,1,Bell Post Hill,3
12 Darriwill Street,"435,000",Dec 2020,,,,380,Jan 2021,537,,3,1,2,Bell Post Hill,3
13 Kinlock Street,"640,000",Dec 2020,"450,000",Aug 2016,,480,Jan 2021,624,188,4,2,2,Bell Post Hill,3
18 Tova Avenue,"450,000",Dec 2020,,,,,,899,,,,,Bell Post Hill,3
9 Pratt Court,"515,700",Dec 2020,,,,340,Sep 2018,677,,3,2,1,Bell Post Hill,3
169 Anakie Road,"575,000",Dec 2020,"482,500",Sep 2018,,,,569,,4,1,8,Bell Post Hill,3
4 Darriwill Street,"440,000",Dec 2020,"258,250",Feb 2010,,310,Feb 2016,544,,3,1,1,Bell Post Hill,3
6a Eagleview Crescent,"310,500",Nov 2020,,,,,,454,,,,,Bell Post Hill,3
16 Tova Avenue,"450,000",Nov 2020,,,,,,901,,,,,Bell Post Hill,3
141 Anakie Road,"580,000",Nov 2020,"437,500",Mar 2016,1.0,,,648,284,4,2,2,Bell Post Hill,3
74 Newton Avenue,"693,000",Nov 2020,"175,000",May 1989,,,,795,,5,2,3,Bell Post Hill,3
16 Schofield Court,"917,000",Nov 2020,"720,000",Apr 2013,,,,710,,5,3,2,Bell Post Hill,3
40 Beauford Avenue,"510,000",Nov 2020,,,,,,569,,3,1,2,Bell Post Hill,3
8A Wolseley Grove,"530,000",Oct 2020,,,,,,,,,,,Bell Post Hill,3
14 Kansas Avenue,"415,000",Oct 2020,,,,,,536,,,,,Bell Post Hill,3
74 Kansas Avenue,"562,000",Oct 2020,"175,000",May 2002,,,,545,,1,1,2,Bell Post Hill,3
50 Neil Street,"596,000",Oct 2020,"51,000",May 1985,,480,Dec 2020,623,,4,2,2,Bell Post Hill,3
17 Hosie Avenue,"500,000",Oct 2020,,,,,,558,,3,1,1,Bell Post Hill,3
46 Neil Street,"580,000",Oct 2020,"230,000",Feb 2000,,,,620,,3,1,2,Bell Post Hill,3
26 Corinella Street,"475,000",Oct 2020,"310,000",Sep 2014,,300,Mar 2017,624,90,3,1,1,Bell Post Hill,3
55 Wolseley Grove,"505,000",Sep 2020,"255,000",Jun 2009,,,,570,,3,2,2,Bell Post Hill,3
67 Corinella Street,"452,000",Sep 2020,,,,290,May 2018,622,,2,1,3,Bell Post Hill,3
16 Fordview Crescent,"545,000",Sep 2020,"257,500",Jul 2007,,,,560,,3,2,1,Bell Post Hill,3
32 Wolseley Grove,"610,000",Sep 2020,,,,,,657,,,,,Bell Post Hill,3
80 Ruhamah Avenue,"497,420",Sep 2020,"88,000",Apr 2000,,,,629,,3,1,1,Bell Post Hill,3
62 Neil Street,"470,000",Sep 2020,"183,500",Jun 2003,,,,623,,2,1,1,Bell Post Hill,3
9 Jedda Street,"470,000",Sep 2020,"350,000",Nov 2016,,365,Aug 2020,695,,3,2,2,Bell Post Hill,3
2/7 Quinn Street,"360,000",Sep 2020,"158,500",Apr 2002,,190,Apr 2004,177,,,,,Bell Post Hill,3
4 Kardinia Drive,"460,000",Sep 2020,"244,000",Aug 2007,,,,361,114,,,,Bell Post Hill,3
21 Hosie Avenue,"500,000",Sep 2020,"101,000",Nov 1994,,,,575,,2,2,2,Bell Post Hill,3
3/10-12 Chatham Close,"372,500",Sep 2020,,,,260,May 2018,171,,,,,Bell Post Hill,3
24 Darriwill Street,"457,500",Sep 2020,"265,000",Jun 2011,,310,Mar 2018,536,,3,1,1,Bell Post Hill,3
8B Wolseley Grove,"530,000",Aug 2020,,,,,,,,,,,Bell Post Hill,3
25 Fairy Street,"494,000",12 Aug 2020,,,1.0,390,Aug 2020,627,,3,1,2,Bell Post Hill,3
19 Molloy Court,"640,000",Aug 2020,"460,000",Apr 2013,,450,Apr 2015,440,193,3,2,2,Bell Post Hill,3
215 Anakie Road,"412,500",Aug 2020,,,,,,549,,,,,Bell Post Hill,3
51 Corinella Street,"600,000",Aug 2020,"350,000",Dec 2013,,,,631,,4,2,,Bell Post Hill,3
2/2 Liston Street,"400,000",Aug 2020,"233,500",Jul 2005,,,,280,,,,,Bell Post Hill,3
23 Edison Road,"605,000",Jul 2020,"397,000",May 2015,,,,522,,4,2,2,Bell Post Hill,3
12 Gotemba Road,"575,000",Jul 2020,"369,500",Sep 2012,,,,566,,3,2,2,Bell Post Hill,3
65-75 Bluestone Bridge Road,"1,500,000",Jul 2020,,,,,,"16,072",,,,,Bell Post Hill,3
1/10-12 Chatham Close,"376,500",Jul 2020,"218,000",Aug 2014,,250,Jan 2017,173,,,,,Bell Post Hill,3
25 Darriwill Street,"467,500",Jul 2020,"335,000",Feb 2017,,390,Mar 2019,628,139,3,1,1,Bell Post Hill,3
16 Kinlock Street,"500,000",Jul 2020,"485,000",Feb 2018,,355,Nov 2019,626,120,3,1,1,Bell Post Hill,3
1/10 Chatham Close,"376,500",Jul 2020,"180,000",Aug 2010,,260,Sep 2014,173,,,,,Bell Post Hill,3
96 Fairy Street,"486,000",Jul 2020,"91,000",Sep 2000,,,,637,,1,,,Bell Post Hill,3
49 Ruhamah Avenue,"485,000",Jul 2020,"72,000",Nov 1991,,,,625,,3,1,1,Bell Post Hill,3
1 Wolseley Grove,"473,000",Jul 2020,"286,100",Jan 2008,,,,683,,3,2,3,Bell Post Hill,3
29 Corinella Street,"410,000",Jul 2020,,,,,,699,,,,,Bell Post Hill,3
Lot 18 Tova Street,"320,000",Jul 2020,,,,,,594,,,,,Bell Post Hill,3
29 Dane Avenue,"900,000",Jun 2020,"540,000",Jan 2015,,,,716,,3,2,2,Bell Post Hill,3
43 Newton Avenue,"432,000",Jun 2020,"261,000",Jul 2014,,310,Sep 2018,535,96,2,1,1,Bell Post Hill,3
38 Dane Avenue,"855,000",Jun 2020,"650,000",Dec 2014,,,,790,,4,3,3,Bell Post Hill,3
98A Neil Street,"515,000",Jun 2020,"365,000",May 2015,,,,305,,3,,,Bell Post Hill,3
10 Darriwill Street,"455,000",Jun 2020,"330,000",Jan 2011,,385,Jul 2019,544,,3,1,1,Bell Post Hill,3
72 Neil Street,"457,500",May 2020,"286,000",Jun 2015,,,,622,104,3,1,1,Bell Post Hill,3
34 Fairy Street,"508,500",May 2020,"355,000",Mar 2014,,350,May 2014,635,,3,1,1,Bell Post Hill,3
98 Darriwill Street,"415,000",May 2020,"292,500",Sep 2013,,290,Jan 2014,550,117,4,1,1,Bell Post Hill,3
49 Kinlock Street,"562,500",May 2020,"375,000",Oct 2012,,,,569,,3,2,2,Bell Post Hill,3
46 Kansas Avenue,"465,000",May 2020,"150,000",Apr 2012,,390,Jul 2020,533,,,,,Bell Post Hill,3
31 Leila Crescent,"550,000",May 2020,"99,000",Oct 1987,,,,572,,3,2,2,Bell Post Hill,3
97 Neil Street,"550,000",May 2020,"359,000",Apr 2011,,,,646,,3,1,4,Bell Post Hill,3
98 Ruhamah Avenue,"525,000",Apr 2020,"395,000",Jun 2016,,,,625,,3,2,2,Bell Post Hill,3
44 Leila Crescent,"535,000",Apr 2020,"320,000",Oct 2008,,,,671,,4,2,2,Bell Post Hill,3
72 Ernest Street,"470,000",Apr 2020,"114,000",Oct 1998,,,,657,,3,2,2,Bell Post Hill,3
3 Beauford Avenue,"520,000",Apr 2020,"325,000",Apr 2014,,320,Jun 2013,559,185,3,1,2,Bell Post Hill,3
6 Ernest Street,"475,000",Apr 2020,"247,000",Jun 2007,,,,650,104,3,1,2,Bell Post Hill,3
70 Newton Avenue,"850,000",Apr 2020,"272,500",Nov 2010,,,,850,,,,,Bell Post Hill,3
91 Ernest Street,"560,000",Mar 2020,"361,000",Aug 2013,,,,647,,3,1,1,Bell Post Hill,3
45 Newton Avenue,"484,092",Mar 2020,"312,000",Dec 2015,,285,Dec 2014,535,120,2,2,2,Bell Post Hill,3
8 Gotemba Road,"793,000",Mar 2020,"615,000",Jun 2016,,,,647,260,4,2,4,Bell Post Hill,3
3 Aintree Road,"592,000",Mar 2020,"380,000",Jul 2011,,,,559,,3,2,2,Bell Post Hill,3
157 Anakie Road,"472,000",Feb 2020,,,,360,Mar 2020,582,,3,1,2,Bell Post Hill,3
130 Rollins Road,"575,000",Feb 2020,"326,000",Aug 2006,,,,677,,,,,Bell Post Hill,3
6 Eagleview Crescent,"620,000",21 Feb 2020,,,1.0,,,"1,029",,,,,Bell Post Hill,3
24 Newton Avenue,"477,000",Feb 2020,"312,000",Sep 2012,,395,Jul 2017,527,125,4,2,1,Bell Post Hill,3
60 Jedda Street,"427,500",Feb 2020,"306,000",Jun 2012,,310,Sep 2012,645,,3,1,1,Bell Post Hill,3
126 Rollins Road,"599,000",Feb 2020,"525,000",Dec 2017,1.0,,,684,,3,2,4,Bell Post Hill,3
10 Rita Court,"785,000",Jan 2020,"279,000",Aug 2015,,,,559,,,,,Bell Post Hill,3
36 Rollins Road,"735,000",Jan 2020,"300,000",Nov 2007,,,,840,,,,,Bell Post Hill,3
151 Anakie Road,"590,000",Dec 2019,"412,500",Mar 2017,1.0,400,Jun 2017,641,,3,2,2,Bell Post Hill,3
7 Newton Avenue,"460,000",Dec 2019,"365,000",Apr 2015,,400,Mar 2019,532,,3,2,2,Bell Post Hill,3
8 Peter Street,"638,000",Dec 2019,"320,000",Dec 2007,,,,656,187,3,2,1,Bell Post Hill,3
1/3 Peter Street,"349,000",Dec 2019,"225,000",Apr 2013,,270,Jan 2013,151,,,,,Bell Post Hill,3
49A Darriwill Street,"462,000",Nov 2019,,,,,,,,,,,Bell Post Hill,3
2/29 Leila Crescent,"425,000",Nov 2019,,,,310,Dec 2016,294,,,,,Bell Post Hill,3
61 Neil Street,"441,000",Nov 2019,"115,000",Aug 2001,,,,633,,3,1,4,Bell Post Hill,3
3 Kansas Avenue,"560,000",Nov 2019,"379,000",Nov 2015,,,,538,,3,2,1,Bell Post Hill,3
88 Fairy Street,"490,000",Nov 2019,,,,380,Nov 2019,635,,3,1,3,Bell Post Hill,3
96 Neil Street,"455,000",Nov 2019,"385,000",Oct 2017,,450,Jan 2021,631,,3,1,3,Bell Post Hill,3
51 Darriwill Street,"490,000",Nov 2019,"225,000",Nov 2007,,,,575,131,4,1,5,Bell Post Hill,3
10 Corinella Street,"545,000",Oct 2019,,,,,,649,,3,1,2,Bell Post Hill,3
100 Ernest Street,"510,000",Oct 2019,"108,000",Oct 2001,,,,648,,3,1,1,Bell Post Hill,3
87 Darriwill Street,"418,000",Oct 2019,,,,,,626,,,,,Bell Post Hill,3
73 Corinella Street,"452,500",Oct 2019,"410,000",Dec 2016,,380,Jul 2018,617,,5,2,2,Bell Post Hill,3
97 Kansas Avenue,"460,000",Oct 2019,"84,000",Nov 1998,,380,Jan 2021,541,130,3,1,1,Bell Post Hill,3
5A Kinlock Street,"330,000",Sep 2019,,,,,,308,,,,,Bell Post Hill,3
39B Jedda Street,"422,000",Sep 2019,,,,,,291,,,,,Bell Post Hill,3
6/14-16 Wolseley Grove,"372,500",Sep 2019,"200,000",Dec 2014,,340,Aug 2019,"1,299",,,,,Bell Post Hill,3
83 Darriwill Street,"480,000",Sep 2019,"333,000",May 2010,,360,May 2015,624,180,3,2,4,Bell Post Hill,3
25 Aintree Road,"570,000",Sep 2019,"322,200",May 2004,,390,May 2011,564,,3,2,2,Bell Post Hill,3
21 Darriwill Street,"385,000",Aug 2019,"230,000",Feb 2014,,240,Mar 2014,360,93,2,1,1,Bell Post Hill,3
1 Milan Street,"400,000",Aug 2019,,,,,,,,2,1,1,Bell Post Hill,3
2 Wolseley Grove,"390,000",Aug 2019,"95,000",Oct 2002,,210,Mar 2016,654,81,,,,Bell Post Hill,3
74B Ernest Street,"445,000",Aug 2019,,,,400,Feb 2021,270,,3,2,2,Bell Post Hill,3
38 Jedda Street,"430,000",Aug 2019,"337,000",May 2016,,,,645,100,2,1,1,Bell Post Hill,3
3 Newton Avenue,"420,000",Aug 2019,"268,000",Jul 2012,,280,Feb 2010,543,113,3,1,1,Bell Post Hill,3
221 Anakie Road,"545,000",Aug 2019,"260,000",Sep 2008,,,,593,191,4,2,5,Bell Post Hill,3
72 Corinella Street,"580,000",Aug 2019,"115,000",Nov 1984,,,,624,,4,2,4,Bell Post Hill,3
a/1 Ruhamah Avenue,"575,000",Jul 2019,,,,,,,,3,2,2,Bell Post Hill,3
1/70 Ruhamah Avenue,"410,000",Jul 2019,,,,350,Aug 2018,630,,3,1,1,Bell Post Hill,3
34 Liston Street,"405,000",Jun 2019,"225,000",Sep 2006,,450,Oct 2020,635,,3,1,2,Bell Post Hill,3
5 Pratt Court,"540,000",Jun 2019,"284,990",Dec 2008,,,,820,,4,2,2,Bell Post Hill,3
31 Jedda Street,"485,000",Jun 2019,"277,500",Dec 2008,,,,698,219,3,1,7,Bell Post Hill,3
2/36 Eagleview Crescent,"365,000",Jun 2019,"238,000",Nov 2009,,270,Jul 2015,305,92,,,,Bell Post Hill,3
5B Kinlock Street,"175,000",Jun 2019,,,,,,313,,,,,Bell Post Hill,3
31 Ernest Street,"572,500",Jun 2019,"370,000",Feb 2010,,450,Jun 2018,651,385,5,2,2,Bell Post Hill,3
61 Ruhamah Avenue,"445,000",Jun 2019,"302,000",Jan 2011,,310,Feb 2018,629,112,3,1,3,Bell Post Hill,3
5 Ward Street,"485,000",Jun 2019,,,,,,,,,,,Bell Post Hill,3
40 Kansas Avenue,"447,000",May 2019,,,,,,540,,4,1,3,Bell Post Hill,3
45 Kansas Avenue,"452,500",May 2019,"296,000",May 2011,,295,Sep 2011,540,121,3,1,4,Bell Post Hill,3
27 Ernest Street,"375,000",May 2019,"80,000",Jul 1992,,,,643,,4,1,1,Bell Post Hill,3
1/57 Rollins Road,"385,000",May 2019,"280,000",Jan 2015,,320,Feb 2018,302,,,,,Bell Post Hill,3
58 Ruhamah Avenue,"485,000",May 2019,"376,500",Nov 2014,,350,May 2017,621,139,3,1,2,Bell Post Hill,3
15 Molloy Court,"590,000",Apr 2019,"197,000",Dec 2011,,430,Apr 2017,428,177,3,2,6,Bell Post Hill,3
78 Corinella Street,"480,000",Apr 2019,"305,000",Jun 2014,,390,Aug 2016,628,,3,2,3,Bell Post Hill,3
13 Jedda Street,"515,000",Apr 2019,"128,000",Sep 2000,,445,Jul 2019,705,,4,2,2,Bell Post Hill,3
53 Braund Avenue,"488,000",Apr 2019,"74,000",Sep 1988,,270,Apr 2016,634,,3,1,5,Bell Post Hill,3
43 Edison Road,"450,000",Mar 2019,"203,000",Feb 2000,,,,538,,3,2,2,Bell Post Hill,3
167 Anakie Road,"440,000",Mar 2019,"200,000",Dec 2004,,,,563,,4,1,2,Bell Post Hill,3
49 Rollins Road,"468,000",Mar 2019,"360,000",Sep 2014,,320,Sep 2014,557,143,3,1,3,Bell Post Hill,3
38 Kinlock Street,"480,000",Mar 2019,"67,500",Sep 1999,,,,620,,3,1,6,Bell Post Hill,3
112 Rollins Road,"505,000",Mar 2019,"360,000",May 2013,,370,May 2017,613,,4,1,2,Bell Post Hill,3
23 Kinlock Street,"399,000",Mar 2019,"83,000",Mar 1994,,375,Jun 2019,552,,3,1,2,Bell Post Hill,3
11 Molloy Court,"592,000",Mar 2019,"101,000",Feb 2000,,360,Nov 2016,427,137,3,1,2,Bell Post Hill,3
67 Kansas Avenue,"479,000",Feb 2019,,,,370,Mar 2019,539,,3,1,4,Bell Post Hill,3
42 Kinlock Street,"390,000",Feb 2019,"84,500",Aug 1993,,,,740,,2,1,,Bell Post Hill,3
50 Rollins Road,"440,000",Feb 2019,"310,000",Oct 2013,,,,589,140,3,1,5,Bell Post Hill,3
72 Ruhamah Avenue,"452,500",Feb 2019,"251,000",May 2010,,330,May 2017,620,102,3,1,3,Bell Post Hill,3
56 Corinella Street,"475,000",Feb 2019,"285,000",Jul 2013,1.0,,,631,5852,3,1,1,Bell Post Hill,3
35 Darcy Crescent,"528,000",Feb 2019,"301,000",May 2007,,450,Mar 2019,558,,4,2,3,Bell Post Hill,3
38 Ward Street,"570,000",Jan 2019,"232,000",Nov 2008,,,,585,113,3,1,4,Bell Post Hill,3
72 Fairy Street,"510,000",Jan 2019,"325,000",Nov 2015,,,,636,,3,1,2,Bell Post Hill,3
90 Liston Street,"399,600",Jan 2019,,,,,,570,,3,1,2,Bell Post Hill,3
8 Wolseley Grove,"370,000",Jan 2019,"206,000",Jun 2008,,,,653,,3,1,,Bell Post Hill,3
20 Wolseley Grove,"352,500",Jan 2019,,,,,,641,,4,1,3,Bell Post Hill,3
15 Darriwill Street,"460,000",Dec 2018,"188,000",Aug 2002,,380,Jun 2019,626,109,3,1,2,Bell Post Hill,3
71 Darriwill Street,"370,000",Dec 2018,"291,000",Feb 2013,,260,Jun 2014,630,118,3,1,1,Bell Post Hill,3
84 Corinella Street,"554,000",18 Dec 2018,"531,000",Sep 2017,1.0,,,627,,4,2,1,Bell Post Hill,3
27 Edison Road,"440,000",Dec 2018,"145,000",Mar 2002,,370,Sep 2019,535,,3,1,2,Bell Post Hill,3
71 Neil Street,"579,000",Dec 2018,"347,000",Aug 2017,1.0,,,633,,4,2,1,Bell Post Hill,3
22 Corinella Street,"537,000",Dec 2018,,,,380,Jan 2019,752,,3,1,2,Bell Post Hill,3
20 Kansas Avenue,"490,000",Dec 2018,,,,400,Jan 2019,538,,4,1,3,Bell Post Hill,3
13 Neil Street,"575,500",Dec 2018,"365,000",Nov 2008,1.0,,,656,,4,2,4,Bell Post Hill,3
44 Braund Avenue,"410,000",Dec 2018,"69,000",Feb 2000,,,,578,,4,1,1,Bell Post Hill,3
18 Kansas Avenue,"335,000",Dec 2018,,,,,,538,,,,,Bell Post Hill,3
16 Rushden Close,"531,000",01 Dec 2018,,,1.0,,,642,,4,2,2,Bell Post Hill,3
42 Ernest Street,"486,000",Nov 2018,,,,,,776,,3,1,1,Bell Post Hill,3
6 Chanel Avenue,"630,000",Nov 2018,"125,000",Nov 1985,,,,"1,074",,5,3,2,Bell Post Hill,3
153 Anakie Road,"566,000",Nov 2018,"353,000",Jan 2005,,,,644,,4,2,2,Bell Post Hill,3
